text	label
"""@GarnetNGold22: So PSN and Xbox Live are both down on a day many people get new video games.""||North Korean hack? :tired_face:"	1
@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline.	1
I seriously loveeeee how much you care	1
You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming.  #somadatBandHandadorama	1
dayumm!! chtis brown is ma maaayuun!!:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/DNgdZhBKuH	0
@BudweiserIndia Now, Tomorrow productivity at work would be hampered. #GetMeToEVC	0
@CraziestSex: Stay faithful or stay single	0
Absolutely love waking up to snow	1
@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.	0
"4. ""Yes"" was the reply. These are public dollars being used. What's with this lack of transparency around Union Pearson Express? #TOpoli"	0
@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft	1
@amandakaschube Like I need to be reminded of BP Cup competition dates!	1
@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.	0
@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!!	1
MORON, no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck	0
Your friends will bring you down because they fucked up what they had males & females  me fool !	0
@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.	0
"@MarkXA and we know abt the ""goal"" that (never) crossed the line  #holierthanthou #henryisalegend"	1
@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence	1
Aw thanks mother nature. Merry Christmas to you too!	1
What an eventful day...  :victory_hand:️	1
"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO"	0
@cwmmate @jimrome No, it isn't. WR's are dime a dozen and completely replaceable. Which is why the Packers won't overspend to retain him.	0
"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5"	0
I got tampons!  http://t.co/lnWQtxriUZ	1
For those who CAN hear us, @cbcjones talks about NB Power's record number of outages. 7:13  #transmitterproblems	1
#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1	0
@kennisibueno You truly are my son.	0
I just love 160 question tests in the morning.	1
At http://t.co/pMUxNeOvrn -- #Sketch #today #spudshed #fresh #fruit  .only.for.eating #for.drawing.as.well #drawing #Perth	0
@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you??	1
This is what  looks like, right? http://t.co/WdwI96OWwI	0
Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?	0
"""Let's all do only squats and deadlifts until we hurt ourselves"" --really really good trainers #fitnessmotivation"	1
#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k	0
First photos of the Infiniti Vision GT concept emerge http://t.co/quWYbjWq6V	0
@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.	0
@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love?	1
"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"""	1
I'm such a good friend...  http://t.co/c1sNYAVVDp	1
@Bad_Cat_ Wow, that is just so funny...	1
Just flossed and then ate right after #inconvenient	1
@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement	0
@edryden33 ill see if I can :winking_face:	0
Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000's http://t.co/e3YYx07tgQ	0
I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:	0
@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!	0
replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k	0
I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada	1
BBC News - New Forest road safety campaign donkey killed by car http://t.co/Ft5VPVZCU0	1
Suppose I best move my arse to the #gym. Anything to put off wrapping presents :confused_face::wrapped_present: #christmas #chore	0
Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode	0
I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares! http://t.co/KPGul80o2g	0
Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask	1
Happy new year to meeeee... http://t.co/ZLtXiVB7qH	0
@nfullers98 Georgia's nativity play in the morning too..	0
Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|	1
Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:	0
Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState	0
You can spit on a rose but it's still a rose.  #contempt    #mockery	0
@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great	1
@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3	0
Half the world is starving, the other half is struggling to lose weight! | #SickWorld	1
@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha	0
dats how u kno its winter http://t.co/UwvIqcpH8K	0
I like creepy guys that ask me random questions at swic	1
Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba	1
Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and	0
@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players.	1
Marvin Lewis clearly thinks very highly of Johnny Football  #norespect @amicsta	1
Finals Week is draining my body so much that it's ruining my life in other places. Lovely...	1
About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR	1
just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours   #BLESSED	0
Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:	1
I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe	0
@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath	1
Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient'	0
Love working hard trying to fix other people's fuck ups	1
Went neck deep in a swamp today so that was fun  #chilly	1
And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.	0
Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN	0
http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;	0
Nothing like waiting at an airport. #youcanthearit	1
I love my customers #annoying#stoptalking	1
@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup	1
just one of those nights :pensive_face:	0
@Suuism why? university always helping	1
That one time I didn't feel in over my head.	1
@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers	1
Today I'll lecture on CRM investments & shareholder value ... So excited ....  :smirking_face: I'm sleepy :sleeping_face:	1
can't wait for the 3:30 hour drive back home.    #betarocks15	1
Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18	1
@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals	1
Double standards are always a fun thing	1
It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean	0
Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen	0
So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday	1
Ceeeeebz work, allow dat ting fam	0
Had no sleep and have got school now  happy:pouting_face:	0
love, love, love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:	1
@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180	1
there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker	0
@Giraffe737 the good old days!	1
Mirror mirror on the wall, when will I find happiness?	0
That's always a great way to boost self-esteem	1
I'm pretty sure I have a snowman problem.	0
Watching my grandparents and my parents pay all these bills, really excites me for the future. -___-	1
Yeah nice hair babes  :face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX	1
@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.	0
@DeformedCircus I guess not. Stop insulting me.	0
Tripped over my own feet three times in the hall #soclumsy	0
I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe  #TotallyStillGoingToDrinkTheRedbull	1
About to fuck up this Media exam  #actuallyihopeso	1
#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC	0
whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team	0
...A teen named Bud Weisser was arrested by cops for breaking into a St. Louis party store...http://t.co/AxejCevQ1e	1
@firstpostin At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard.	1
"""@kmrheadlines: Electricity generated in Kashmir can illuminate whole India: PM"" but it's only not illuminating #Kashmir"	1
@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic.	1
at least... I've got spine, cause I can feel the pain in my back. #thinkpositive|	1
#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office	1
hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH.  #2014MAMA	1
Why is paper so sharp? Someone should put a ban on paper!  #liberalmentality	1
@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,	0
#Arizona #Court #Of #Appeals #Decides  #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM	0
I doubt this week could get any better.	1
Damned if you do... http://t.co/iAJmWD7Yta #communication #truth  via @TheM3Blog	0
I should get out of bed now lol	0
Some are really loving the criticism on Zoella. Let it rest, please. I wonder what you would do for some £££.	0
@Mhabs15 I'll bring it to work. The hoops one is a hit http://t.co/d8oY6uctMf	0
@SkySports transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.	1
Galliani already jumping into the changing room, likely discovered what Seedorf told him all along ... same thing Pippo is saying now	1
@AlexStearnCom Hey Alex, thanks for the support. My FB page is : https://t.co/9CaCW9cY7i|Blessings and success to you.	0
people speaking of law to protesters who are fighting for justice themselves...  #ModelTownNotForgotten #PAT #PTI #GoNawazGo	1
